                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:10:54   -40002.428161*       4.1404
BFGSLineSearch:    1[  1] 09:28:45   -40002.732285*       3.9178
BFGSLineSearch:    2[  2] 09:39:42   -40003.495587*       2.5657
BFGSLineSearch:    3[  3] 09:50:57   -40003.783731*       1.7815
BFGSLineSearch:    4[  4] 10:01:22   -40003.875447*       0.6972
BFGSLineSearch:    5[  5] 10:14:58   -40003.910381*       0.6319
BFGSLineSearch:    6[  7] 10:35:32   -40003.926215*       0.2597
BFGSLineSearch:    7[  8] 10:44:01   -40003.934186*       0.1287
BFGSLineSearch:    8[  9] 10:53:00   -40003.940526*       0.1555
BFGSLineSearch:    9[ 12] 11:24:42   -40003.947092*       0.2848
BFGSLineSearch:   10[ 13] 11:36:48   -40003.955283*       0.2701
BFGSLineSearch:   11[ 14] 11:48:16   -40003.965367*       0.1472
BFGSLineSearch:   12[ 15] 12:00:41   -40003.976921*       0.2274
BFGSLineSearch:   13[ 16] 12:12:32   -40003.985377*       0.2983
BFGSLineSearch:   14[ 17] 12:24:18   -40004.003999*       0.4646
BFGSLineSearch:   15[ 18] 12:35:03   -40004.023634*       0.5443
BFGSLineSearch:   16[ 20] 13:02:21   -40004.049511*       0.3145
BFGSLineSearch:   17[ 22] 13:27:54   -40004.063166*       0.3086
BFGSLineSearch:   18[ 23] 13:43:19   -40004.081882*       0.6814
BFGSLineSearch:   19[ 24] 13:52:44   -40004.096701*       0.2670
BFGSLineSearch:   20[ 25] 14:03:20   -40004.107641*       0.2399
BFGSLineSearch:   21[ 26] 14:16:08   -40004.119262*       0.3265
BFGSLineSearch:   22[ 27] 14:28:20   -40004.129089*       0.3169
BFGSLineSearch:   23[ 28] 14:40:02   -40004.138188*       0.2394
BFGSLineSearch:   24[ 29] 14:49:27   -40004.144930*       0.2778
BFGSLineSearch:   25[ 30] 14:59:53   -40004.155226*       0.2417
BFGSLineSearch:   26[ 32] 15:20:26   -40004.170796*       0.3062
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 20:12:04   -40002.428166*       4.1405
BFGSLineSearch:    1[  1] 20:21:53   -40002.707318*       4.0962
BFGSLineSearch:    2[  2] 20:30:32   -40003.537789*       2.3066
BFGSLineSearch:    3[  3] 20:40:53   -40003.856295*       1.4898
BFGSLineSearch:    4[  4] 20:48:47   -40003.912297*       0.4153
BFGSLineSearch:    5[  5] 20:55:25   -40003.926544*       0.2954
BFGSLineSearch:    6[  6] 21:03:10   -40003.939704*       0.3049
BFGSLineSearch:    7[  7] 21:10:46   -40003.948964*       0.3075
BFGSLineSearch:    8[  8] 21:20:26   -40003.956374*       0.1925
BFGSLineSearch:    9[ 10] 21:34:39   -40003.962023*       0.1879
BFGSLineSearch:   10[ 12] 21:47:00   -40003.968089*       0.3055
BFGSLineSearch:   11[ 14] 22:02:58   -40003.977399*       0.2794
BFGSLineSearch:   12[ 17] 22:24:25   -40003.994195*       0.2493
BFGSLineSearch:   13[ 18] 22:33:37   -40004.010496*       1.0029
BFGSLineSearch:   14[ 19] 22:41:35   -40004.030322*       0.4576
BFGSLineSearch:   15[ 20] 22:51:41   -40004.050425*       0.4459
BFGSLineSearch:   16[ 21] 23:01:06   -40004.071145*       0.4967
BFGSLineSearch:   17[ 22] 23:09:30   -40004.085602*       0.2852
BFGSLineSearch:   18[ 23] 23:18:37   -40004.097660*       0.6477
BFGSLineSearch:   19[ 25] 23:33:22   -40004.119314*       0.5128
BFGSLineSearch:   20[ 26] 23:41:42   -40004.137573*       0.4102
BFGSLineSearch:   21[ 27] 23:50:08   -40004.153620*       0.3232
BFGSLineSearch:   22[ 28] 23:58:05   -40004.161723*       0.3309
BFGSLineSearch:   23[ 29] 00:06:01   -40004.177103*       0.4043
BFGSLineSearch:   24[ 30] 00:13:07   -40004.184243*       0.1619
BFGSLineSearch:   25[ 31] 00:20:32   -40004.191648*       0.2327
BFGSLineSearch:   26[ 32] 00:28:24   -40004.199204*       0.1675
BFGSLineSearch:   27[ 33] 00:37:25   -40004.204207*       0.1666
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:37:55   -40002.428172*       4.1400
BFGSLineSearch:    1[  2] 09:56:06   -40002.528367*       4.0724
BFGSLineSearch:    2[  4] 10:14:28   -40003.617668*       3.6281
BFGSLineSearch:    3[  5] 10:24:37   -40003.838927*       1.2071
BFGSLineSearch:    4[  6] 10:34:49   -40003.878139*       1.1070
BFGSLineSearch:    5[  7] 10:44:29   -40003.907769*       0.4239
BFGSLineSearch:    6[ 10] 11:09:53   -40003.925283*       0.3741
BFGSLineSearch:    7[ 11] 11:16:51   -40003.933910*       0.3532
BFGSLineSearch:    8[ 12] 11:24:44   -40003.939930*       0.1255
BFGSLineSearch:    9[ 13] 11:32:31   -40003.942137*       0.1765
BFGSLineSearch:   10[ 15] 11:45:54   -40003.945740*       0.3551
BFGSLineSearch:   11[ 17] 12:00:32   -40003.951580*       0.3040
BFGSLineSearch:   12[ 19] 12:15:52   -40003.962750*       0.4128
BFGSLineSearch:   13[ 21] 12:33:06   -40003.975847*       0.5014
BFGSLineSearch:   14[ 22] 12:41:20   -40003.987963*       0.2681
BFGSLineSearch:   15[ 23] 12:50:48   -40004.005983*       0.2697
BFGSLineSearch:   16[ 24] 12:59:27   -40004.022863*       0.5276
BFGSLineSearch:   17[ 27] 13:22:37   -40004.045033*       0.8900
BFGSLineSearch:   18[ 29] 13:41:20   -40004.064622*       0.8026
BFGSLineSearch:   19[ 30] 13:48:49   -40004.089454*       0.6357
BFGSLineSearch:   20[ 31] 13:58:33   -40004.121332*       0.6136
BFGSLineSearch:   21[ 32] 14:06:28   -40004.139571*       0.5124
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 15:40:07   -40004.139560*       0.5126
BFGSLineSearch:    1[  1] 15:48:34   -40004.149757*       0.6333
BFGSLineSearch:    2[  2] 15:56:55   -40004.168410*       0.5102
BFGSLineSearch:    3[  4] 16:16:57   -40004.179179*       0.3464
BFGSLineSearch:    4[  6] 16:37:57   -40004.185102*       0.3521
BFGSLineSearch:    5[  7] 16:44:38   -40004.190511*       0.1395
BFGSLineSearch:    6[  8] 16:50:55   -40004.193200*       0.1128
BFGSLineSearch:    7[  9] 16:57:39   -40004.195934*       0.2234
BFGSLineSearch:    8[ 11] 17:11:57   -40004.199235*       0.1412
BFGSLineSearch:    9[ 12] 17:19:39   -40004.202038*       0.1752
BFGSLineSearch:   10[ 13] 17:27:01   -40004.204235*       0.1328
BFGSLineSearch:   11[ 14] 17:34:18   -40004.206200*       0.1493
BFGSLineSearch:   12[ 15] 17:39:59   -40004.208012*       0.1220
BFGSLineSearch:   13[ 16] 17:46:39   -40004.210279*       0.0662
BFGSLineSearch:   14[ 17] 17:52:45   -40004.212179*       0.0774
BFGSLineSearch:   15[ 18] 17:58:44   -40004.214470*       0.1040
BFGSLineSearch:   16[ 20] 18:09:54   -40004.218075*       0.1155
BFGSLineSearch:   17[ 22] 18:22:40   -40004.221627*       0.1356
BFGSLineSearch:   18[ 23] 18:29:44   -40004.223325*       0.0981
BFGSLineSearch:   19[ 24] 18:35:27   -40004.224403*       0.0753
BFGSLineSearch:   20[ 25] 18:41:24   -40004.224884*       0.0361
