                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    1[  1] 20:22:15   -40395.757310*       0.2156
BFGSLineSearch:    2[  4] 20:48:41   -40395.760398*       0.4055
BFGSLineSearch:    3[  5] 20:56:42   -40395.763852*       0.1566
BFGSLineSearch:    4[  8] 21:26:06   -40395.770625*       0.1516
BFGSLineSearch:    5[ 11] 21:50:23   -40395.777284*       0.2461
BFGSLineSearch:    6[ 13] 22:08:06   -40395.780005*       0.1459
BFGSLineSearch:    7[ 14] 22:17:47   -40395.783482*       0.1872
BFGSLineSearch:    8[ 15] 22:25:00   -40395.786861*       0.1980
BFGSLineSearch:    9[ 16] 22:32:52   -40395.790133*       0.2331
BFGSLineSearch:   10[ 17] 22:40:42   -40395.792478*       0.2545
BFGSLineSearch:   11[ 18] 22:49:27   -40395.794063*       0.1645
BFGSLineSearch:   12[ 19] 22:55:25   -40395.795970*       0.1711
BFGSLineSearch:   13[ 20] 23:03:35   -40395.797721*       0.2162
BFGSLineSearch:   14[ 21] 23:10:06   -40395.799074*       0.2614
BFGSLineSearch:   15[ 22] 23:17:52   -40395.801236*       0.0941
BFGSLineSearch:   16[ 23] 23:25:38   -40395.803045*       0.2230
BFGSLineSearch:   17[ 24] 23:33:14   -40395.805658*       0.3651
BFGSLineSearch:   18[ 25] 23:41:02   -40395.808071*       0.2363
BFGSLineSearch:   19[ 26] 23:48:02   -40395.809052*       0.0891
BFGSLineSearch:   20[ 27] 23:55:09   -40395.810278*       0.1200
BFGSLineSearch:   21[ 28] 00:01:02   -40395.811059*       0.0994
BFGSLineSearch:   22[ 29] 00:07:05   -40395.811546*       0.0439
