                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    9[ 16] 22:44:36   -40429.799377*       0.3670
BFGSLineSearch:   10[ 17] 22:50:38   -40429.803307*       0.1797
BFGSLineSearch:   11[ 18] 22:58:52   -40429.806619*       0.2868
BFGSLineSearch:   12[ 20] 23:15:05   -40429.809251*       0.1042
BFGSLineSearch:   13[ 21] 23:21:24   -40429.811536*       0.1380
BFGSLineSearch:   14[ 22] 23:28:59   -40429.813611*       0.2704
BFGSLineSearch:   15[ 23] 23:35:52   -40429.815417*       0.1427
BFGSLineSearch:   16[ 24] 23:42:10   -40429.817134*       0.1505
BFGSLineSearch:   17[ 25] 23:49:16   -40429.819742*       0.1097
BFGSLineSearch:   18[ 26] 23:55:19   -40429.820967*       0.1403
BFGSLineSearch:   19[ 27] 00:02:02   -40429.821886*       0.1183
BFGSLineSearch:   20[ 28] 00:08:20   -40429.823052*       0.1913
BFGSLineSearch:   21[ 31] 00:29:16   -40429.824737*       0.1001
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 07:58:06   -40429.824704*       0.1012
BFGSLineSearch:    1[  1] 08:03:00   -40429.825184*       0.0974
BFGSLineSearch:    2[  4] 08:26:27   -40429.825624*       0.1253
BFGSLineSearch:    3[ 19] 09:13:57   -40429.825724*       0.1174
BFGSLineSearch:    4[ 20] 09:20:59   -40429.826267*       0.1179
BFGSLineSearch:    5[ 21] 09:27:13   -40429.826766*       0.0826
BFGSLineSearch:    6[ 22] 09:33:10   -40429.827214*       0.1274
BFGSLineSearch:    7[ 23] 09:39:23   -40429.827866*       0.0829
BFGSLineSearch:    8[ 25] 09:52:21   -40429.829226*       0.0950
BFGSLineSearch:    9[ 27] 10:04:38   -40429.831009*       0.0887
BFGSLineSearch:   10[ 29] 10:18:14   -40429.833604*       0.0985
BFGSLineSearch:   11[ 30] 10:24:29   -40429.835067*       0.0480
