                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   19[ 22] 00:17:24   -40447.502744*       0.1121
BFGSLineSearch:   20[ 23] 00:30:43   -40447.505713*       0.3015
BFGSLineSearch:   21[ 24] 00:40:48   -40447.507898*       0.1146
BFGSLineSearch:   22[ 25] 00:50:18   -40447.511108*       0.1620
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:37:09   -40447.511107*       0.1635
BFGSLineSearch:    1[  2] 09:54:07   -40447.512904*       0.1062
BFGSLineSearch:    2[  5] 10:25:36   -40447.515764*       0.1359
BFGSLineSearch:    3[  7] 10:46:02   -40447.517254*       0.2131
BFGSLineSearch:    4[  8] 10:57:02   -40447.519799*       0.1671
BFGSLineSearch:    5[  9] 11:06:13   -40447.521726*       0.0911
BFGSLineSearch:    6[ 10] 11:15:27   -40447.522895*       0.0862
BFGSLineSearch:    7[ 11] 11:23:09   -40447.524323*       0.0505
BFGSLineSearch:    8[ 12] 11:31:27   -40447.525166*       0.1228
BFGSLineSearch:    9[ 13] 11:39:03   -40447.525775*       0.0988
BFGSLineSearch:   10[ 14] 11:48:04   -40447.526190*       0.0836
BFGSLineSearch:   11[ 17] 12:12:53   -40447.526828*       0.0631
BFGSLineSearch:   12[ 18] 12:21:28   -40447.527857*       0.0668
BFGSLineSearch:   13[ 19] 12:31:47   -40447.528393*       0.0456
